source_node_id,target_node_id,method,strength,batch_id,updated_at,profile_id
concept_concept_65b51cb5f8d8,concept_concept_1fca78ffffb2,embedding,0.621952,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_65b51cb5f8d8,concept_domain_232eb9300d28,embedding,0.621402,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_65b51cb5f8d8,concept_concept_98398f0335f0,embedding,0.616323,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_problem_62f72052d5e3,concept_insight_7a031f02124a,embedding,0.8042,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_problem_62f72052d5e3,concept_theme_f156a24f6899,embedding,0.747885,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_problem_62f72052d5e3,concept_concept_65b51cb5f8d8,embedding,0.691094,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_problem_62f72052d5e3,concept_insight_de31ee28a40b,embedding,0.664503,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_problem_62f72052d5e3,concept_concept_7e033ea7ea53,embedding,0.601923,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_problem_62f72052d5e3,concept_framework_4852c58bccb3,embedding,0.596041,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_problem_62f72052d5e3,concept_concept_b4100f06ff66,embedding,0.589393,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_problem_62f72052d5e3,concept_concept_1aee207f7857,embedding,0.579688,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_framework_4852c58bccb3,concept_theme_2c6c49c54bbd,embedding,0.757092,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_framework_4852c58bccb3,concept_framework_3edc9036275c,embedding,0.733343,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_framework_4852c58bccb3,concept_framework_29712ae47db3,embedding,0.723849,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_framework_4852c58bccb3,concept_concept_d6d3aad7d086,embedding,0.604594,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_framework_4852c58bccb3,concept_insight_de31ee28a40b,embedding,0.60067,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_framework_4852c58bccb3,concept_domain_e8f8911d9105,embedding,0.598787,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_framework_4852c58bccb3,concept_problem_62f72052d5e3,embedding,0.596041,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_framework_4852c58bccb3,concept_concept_9faf2c5e903f,embedding,0.59533,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_acee6882cb32,concept_concept_b4100f06ff66,embedding,0.7973,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_acee6882cb32,concept_theme_9bad5ae05f7a,embedding,0.702484,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_acee6882cb32,concept_concept_1aee207f7857,embedding,0.69363,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_acee6882cb32,concept_concept_88bb6fcdb482,embedding,0.671865,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_acee6882cb32,concept_domain_1b0fc624c2e1,embedding,0.64397,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_acee6882cb32,concept_concept_e52dc1b5fbca,embedding,0.629478,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_acee6882cb32,concept_theme_ef4a5f63202e,embedding,0.616343,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_acee6882cb32,concept_concept_98398f0335f0,embedding,0.614923,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_c6249fcaa743,concept_theme_72d3351703a6,embedding,0.845241,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_c6249fcaa743,concept_concept_d6d3aad7d086,embedding,0.614946,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_concept_c6249fcaa743,concept_concept_ddc45b4288a0,embedding,0.559668,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_quote_9d5da0e072f7,concept_concept_88bb6fcdb482,embedding,0.589556,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_2c2b6b199fd7,concept_theme_77353817aa33,embedding,0.599213,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_2c2b6b199fd7,concept_insight_f2364366b111,embedding,0.581945,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_002bbaf681b5,concept_concept_e52dc1b5fbca,embedding,0.722077,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_002bbaf681b5,concept_concept_238b02278eb3,embedding,0.701494,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_002bbaf681b5,concept_concept_1fca78ffffb2,embedding,0.700859,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_002bbaf681b5,concept_concept_98398f0335f0,embedding,0.680308,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_002bbaf681b5,concept_concept_d6d3aad7d086,embedding,0.651627,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_002bbaf681b5,concept_example_fc8aca7c31c2,embedding,0.644681,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_002bbaf681b5,concept_theme_c0edc0bf578f,embedding,0.641027,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_example_002bbaf681b5,concept_concept_9faf2c5e903f,embedding,0.637523,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:01",
concept_problem_7e804a096195,concept_problem_50945df8dbbb,embedding,0.602257,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_problem_7e804a096195,concept_problem_546dd49ff145,embedding,0.595565,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_problem_7e804a096195,concept_problem_f51fb4657608,embedding,0.578932,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_problem_7e804a096195,concept_problem_62f72052d5e3,embedding,0.565667,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_problem_7e804a096195,concept_organization_7cc7b8406153,embedding,0.565511,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_problem_7e804a096195,concept_insight_511e47b693fc,embedding,0.559235,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_problem_7e804a096195,concept_concept_dc6ee4cdb9aa,embedding,0.55423,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_concept_88bb6fcdb482,concept_concept_1aee207f7857,embedding,0.727215,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_concept_88bb6fcdb482,concept_concept_2cb228cf1194,embedding,0.704778,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_concept_88bb6fcdb482,concept_concept_acee6882cb32,embedding,0.671865,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_concept_88bb6fcdb482,concept_concept_acef4d9fce7d,embedding,0.667185,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_concept_88bb6fcdb482,concept_concept_b4100f06ff66,embedding,0.664364,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_concept_88bb6fcdb482,concept_concept_98398f0335f0,embedding,0.664154,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_concept_88bb6fcdb482,concept_concept_e52dc1b5fbca,embedding,0.66363,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_concept_88bb6fcdb482,concept_concept_d6d3aad7d086,embedding,0.662165,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_f2364366b111,concept_insight_cd0e0eb65e53,embedding,0.672678,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_f2364366b111,concept_insight_05aa6a7b8cdc,embedding,0.644121,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_f2364366b111,concept_insight_08d14842ffcd,embedding,0.614383,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_f2364366b111,concept_insight_5b846f78bd84,embedding,0.599458,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_f2364366b111,concept_insight_0a53ef175f33,embedding,0.587851,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_f2364366b111,concept_example_2c2b6b199fd7,embedding,0.581945,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_f2364366b111,concept_insight_e824b5e21e39,embedding,0.571957,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_f2364366b111,concept_insight_ce4295fce154,embedding,0.568166,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b297b21c0778,concept_insight_7a031f02124a,embedding,0.656407,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b297b21c0778,concept_insight_399c32fa40c8,embedding,0.644211,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b297b21c0778,concept_insight_0a53ef175f33,embedding,0.61967,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b297b21c0778,concept_insight_8e7d70cde12a,embedding,0.608141,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b297b21c0778,concept_insight_b17947dfee84,embedding,0.600479,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b297b21c0778,concept_insight_9a7172f1d8c8,embedding,0.585751,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b297b21c0778,concept_insight_2abca14dbe74,embedding,0.575047,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b297b21c0778,concept_insight_88b1b52e8dca,embedding,0.574644,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_88b1b52e8dca,concept_insight_5b846f78bd84,embedding,0.665176,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_88b1b52e8dca,concept_insight_92d0dd7ca5aa,embedding,0.621132,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_88b1b52e8dca,concept_insight_08d14842ffcd,embedding,0.617799,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_88b1b52e8dca,concept_insight_36696f32b8cc,embedding,0.612225,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_88b1b52e8dca,concept_insight_01279e5d1617,embedding,0.596999,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_88b1b52e8dca,concept_insight_8e442199e39c,embedding,0.593809,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_88b1b52e8dca,concept_insight_0a53ef175f33,embedding,0.588625,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_88b1b52e8dca,concept_insight_9a7172f1d8c8,embedding,0.586621,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_7a031f02124a,concept_problem_62f72052d5e3,embedding,0.8042,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_7a031f02124a,concept_insight_de31ee28a40b,embedding,0.783254,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_7a031f02124a,concept_insight_0a53ef175f33,embedding,0.71209,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_7a031f02124a,concept_theme_f156a24f6899,embedding,0.710115,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_7a031f02124a,concept_insight_b17947dfee84,embedding,0.662437,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_7a031f02124a,concept_insight_b297b21c0778,embedding,0.656407,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_7a031f02124a,concept_concept_65b51cb5f8d8,embedding,0.615392,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_7a031f02124a,concept_insight_399c32fa40c8,embedding,0.606988,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_0a53ef175f33,concept_insight_9a7172f1d8c8,embedding,0.734311,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_0a53ef175f33,concept_insight_b17947dfee84,embedding,0.727926,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_0a53ef175f33,concept_insight_7a031f02124a,embedding,0.71209,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_0a53ef175f33,concept_insight_08d14842ffcd,embedding,0.697753,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_0a53ef175f33,concept_insight_0ad6899a15b5,embedding,0.686129,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_0a53ef175f33,concept_insight_28aeb1f16e83,embedding,0.674753,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_0a53ef175f33,concept_insight_d56292a6db7a,embedding,0.674032,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_0a53ef175f33,concept_insight_36696f32b8cc,embedding,0.664535,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_de31ee28a40b,concept_insight_7a031f02124a,embedding,0.783254,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_de31ee28a40b,concept_problem_62f72052d5e3,embedding,0.664503,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_de31ee28a40b,concept_insight_86f642f3a4f2,embedding,0.646949,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_de31ee28a40b,concept_theme_f156a24f6899,embedding,0.620552,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_de31ee28a40b,concept_insight_28aeb1f16e83,embedding,0.604607,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_de31ee28a40b,concept_framework_4852c58bccb3,embedding,0.60067,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_de31ee28a40b,concept_insight_0a53ef175f33,embedding,0.588375,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_de31ee28a40b,concept_insight_b17947dfee84,embedding,0.58416,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b17947dfee84,concept_insight_0a53ef175f33,embedding,0.727926,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b17947dfee84,concept_insight_28aeb1f16e83,embedding,0.698365,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b17947dfee84,concept_insight_7a031f02124a,embedding,0.662437,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b17947dfee84,concept_insight_5b846f78bd84,embedding,0.662136,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b17947dfee84,concept_concept_65b51cb5f8d8,embedding,0.656501,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b17947dfee84,concept_insight_86f642f3a4f2,embedding,0.648852,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b17947dfee84,concept_insight_8e442199e39c,embedding,0.644752,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_insight_b17947dfee84,concept_insight_8e7d70cde12a,embedding,0.642035,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_cae9453bc958,concept_domain_7049e80c45da,embedding,0.85831,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_cae9453bc958,concept_domain_5263cb23e03c,embedding,0.807064,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_cae9453bc958,concept_domain_bb3345625297,embedding,0.79109,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_cae9453bc958,concept_domain_ec0eb439899e,embedding,0.759688,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_cae9453bc958,concept_domain_ac24a4eaffb5,embedding,0.755154,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_cae9453bc958,concept_domain_71392c689382,embedding,0.735889,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_cae9453bc958,concept_domain_1602bd03169f,embedding,0.721483,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_cae9453bc958,concept_domain_86d37f6c96c1,embedding,0.715122,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_5263cb23e03c,concept_domain_ac24a4eaffb5,embedding,0.855528,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_5263cb23e03c,concept_domain_cae9453bc958,embedding,0.807064,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_5263cb23e03c,concept_domain_c8b3347b1708,embedding,0.777266,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_5263cb23e03c,concept_domain_ec0eb439899e,embedding,0.771198,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_5263cb23e03c,concept_domain_bb3345625297,embedding,0.743199,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_5263cb23e03c,concept_domain_86d37f6c96c1,embedding,0.718743,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_5263cb23e03c,concept_domain_7049e80c45da,embedding,0.713052,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_domain_5263cb23e03c,concept_domain_c5e34dfeae31,embedding,0.706569,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_1c8576ba87ea,concept_concept_da0ab406c538,embedding,0.763581,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_1c8576ba87ea,concept_theme_523b48a108dd,embedding,0.66778,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_1c8576ba87ea,concept_event_a5aaead05f60,embedding,0.606698,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_1c8576ba87ea,concept_problem_fae9a26b1b5d,embedding,0.573716,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_1c8576ba87ea,concept_insight_f79a2b2de01c,embedding,0.572292,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_882929a7b1fc,concept_theme_c0edc0bf578f,embedding,0.662383,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_882929a7b1fc,concept_concept_9df00cda61b5,embedding,0.606939,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_882929a7b1fc,concept_example_c350b544c302,embedding,0.602229,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_882929a7b1fc,concept_theme_844f8ad3dc0e,embedding,0.59991,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_882929a7b1fc,concept_theme_f92ad59e35f8,embedding,0.585191,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_882929a7b1fc,concept_theme_e3c7bbb32f9f,embedding,0.5702,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_882929a7b1fc,concept_theme_efb942ca159c,embedding,0.569474,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_882929a7b1fc,concept_theme_8861e0d208d4,embedding,0.558881,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_7707baba3f38,concept_theme_62d14eaed788,embedding,0.637023,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
concept_theme_7707baba3f38,concept_theme_efb942ca159c,embedding,0.566536,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:02",
